timestamp,chunk_id,category,collection,status,reason
2026-09-06T16:52:32+00:00,notif_004_c03,08_Notifications,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,notif_004_c04,08_Notifications,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,notif_005_c01,08_Notifications,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_001_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_001_c02,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_002_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_003_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_003_c02,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_003_c03,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_004_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_005_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_006_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_007_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_007_c02,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:32+00:00,jsm_008_c01,09_Jira_Service_Management,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_002_c01,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_002_c02,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_002_c03,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_002_c04,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_002_c05,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_002_c06,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_003_c01,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_003_c02,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_003_c03,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_003_c04,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:52:34+00:00,ts_003_c05,10_Troubleshooting,jirva_400,success,upserted
2026-09-06T16:53:32+00:00,wf_001_c01,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_001_c02,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_002_c01,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_003_c01,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_003_c02,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_003_c03,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_003_c04,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_004_c01,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_004_c02,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_004_c03,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_004_c04,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_004_c05,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_004_c06,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_004_c07,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_005_c01,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:32+00:00,wf_005_c02,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,wf_006_c01,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,wf_006_c02,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,wf_007_c01,01_Workflows,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_001_c01,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_002_c01,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_003_c01,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_004_c01,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_005_c01,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_005_c02,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_006_c01,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_007_c01,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,perm_007_c02,02_Permissions,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,iss_001_c01,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,iss_001_c02,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,iss_001_c03,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:35+00:00,iss_002_c01,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,iss_002_c02,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,iss_003_c01,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,iss_003_c02,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,iss_003_c03,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,iss_003_c04,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,iss_004_c01,03_Issues,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,proj_001_c01,04_Projects,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,proj_002_c01,04_Projects,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,proj_003_c01,04_Projects,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,proj_003_c02,04_Projects,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,proj_003_c03,04_Projects,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,proj_003_c04,04_Projects,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,proj_004_c01,04_Projects,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,fld_001_c01,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,fld_002_c01,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:39+00:00,fld_003_c01,05_Fields,jirva_600,success,upserted
